! -----------------------------------------------------
! Lake Erie 2002-14
! Inflow (Sandusky River)
! File prepared by LL
! -----------------------------------------------------
22  data sets																					   
0 seconds between data																					   
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	   
DAY	INFLOW	WTR_TEMP	SALINITY	SSOL1	SSOL2	DO	PO4	DOPL	POPL	PIP	NH4	NO3	DONL	PONL	DOCL	POCL	SiO2	FDIAT	MDIAT	CRYPT	CHLOR	CYANO	   
2013069.167	50.04	3.40	0.06178572	48.9	0	13.33	0.033	0.0100	0.0528	0.043	0.02	6.18	0.96	0.41	2.0	0.2	5.02	0.1	0.72	0.14	0.02	0.02
2013069.500	49.55	11.40	0.0596178	53.0	0	10.93	0.029	0.0114	0.0646	0.053	0.02	6.11	0.99	0.42	2.0	0.2	4.97	0.1	0.72	0.14	0.02	0.02
2013069.833	47.29	8.90	0.05997912	90.5	0	11.60	0.029	0.0137	0.0811	0.067	0.02	6.10	0.99	0.42	2.0	0.2	4.98	0.1	0.72	0.14	0.02	0.02
2013070.167	45.02	8.31	0.06015978	64.7	0	11.76	0.039	0.0120	0.0638	0.052	0.02	5.98	0.97	0.42	2.0	0.2	4.86	0.1	0.72	0.14	0.02	0.02
2013070.333	44.54	8.30	0.06160506	61.9	0	11.77	0.036	0.0119	0.0646	0.053	0.02	5.99	0.98	0.42	2.0	0.2	4.81	0.1	0.72	0.14	0.02	0.02
2013070.500	44.54	8.00	0.06160506	65.2	0	11.86	0.051	0.0141	0.0726	0.058	0.02	6.16	0.97	0.41	2.0	0.2	4.76	0.1	0.72	0.14	0.02	0.02
2013070.833	54.85	5.39	0.05618526	84.0	0	12.66	0.047	0.0160	0.0876	0.072	0.02	6.45	1.03	0.44	2.0	0.2	4.75	0.1	0.72	0.14	0.02	0.02
2013071.167	99.11	2.10	0.05293338	148.8	0	13.79	0.049	0.0235	0.1393	0.116	0.02	6.69	1.09	0.47	2.0	0.2	5.05	0.1	0.72	0.14	0.02	0.02
2013071.500	140.88	2.10	0.0514881	258.7	0	13.79	0.061	0.0366	0.2238	0.187	0.02	6.28	1.09	0.47	2.0	0.2	5.64	0.1	0.72	0.14	0.02	0.02
2013071.833	145.10	0.90	0.05492064	279.6	0	14.24	0.070	0.0417	0.2548	0.213	0.02	6.18	1.06	0.46	2.0	0.2	5.92	0.1	0.72	0.14	0.02	0.02
2013072.167	132.58	0.10	0.05130744	304.9	0	14.55	0.070	0.0448	0.2761	0.231	0.02	5.95	1.08	0.46	2.0	0.2	5.84	0.1	0.72	0.14	0.02	0.02
2013072.500	125.98	0.10	0.05022348	296.0	0	14.55	0.062	0.0478	0.3015	0.254	0.02	5.55	1.05	0.45	2.0	0.2	5.95	0.1	0.72	0.14	0.02	0.02
2013072.833	115.65	0.10	0.05347536	329.5	0	14.55	0.075	0.0521	0.3243	0.272	0.02	5.50	1.06	0.46	2.0	0.2	6.29	0.1	0.72	0.14	0.02	0.02
2013073.167	99.11	0.10	0.05401734	279.6	0	14.55	0.062	0.0414	0.2567	0.215	0.02	5.41	0.97	0.41	2.0	0.2	6.05	0.1	0.72	0.14	0.02	0.02
2013073.500	86.20	0.90	0.0505848	245.5	0	14.24	0.071	0.0457	0.2823	0.237	0.02	5.30	0.97	0.42	2.0	0.2	6.15	0.1	0.72	0.14	0.02	0.02
2013073.833	74.50	0.90	0.04769424	263.2	0	14.24	0.076	0.0477	0.2933	0.246	0.02	5.16	0.99	0.42	2.0	0.2	6.30	0.1	0.72	0.14	0.02	0.02
2013074.167	61.90	0.70	0.04805556	242.6	0	14.32	0.072	0.0461	0.2845	0.238	0.02	5.18	0.95	0.41	2.0	0.2	6.47	0.1	0.72	0.14	0.02	0.02
2013074.500	50.04	2.20	0.04913952	198.4	0	13.75	0.070	0.0413	0.2524	0.211	0.02	5.30	0.94	0.40	2.0	0.2	6.48	0.1	0.72	0.14	0.02	0.02
2013074.833	41.65	2.10	0.05094612	166.1	0	13.79	0.051	0.0363	0.2262	0.190	0.02	5.39	0.93	0.40	2.0	0.2	6.64	0.1	0.72	0.14	0.02	0.02
2013075.167	36.36	0.10	0.05383668	151.2	0	14.55	0.059	0.0293	0.1739	0.145	0.02	5.49	0.90	0.39	2.0	0.2	6.42	0.1	0.72	0.14	0.02	0.02
2013075.500	32.68	0.10	0.05528196	114.2	0	14.55	0.065	0.0248	0.1395	0.115	0.02	5.53	0.95	0.41	2.0	0.2	6.31	0.1	0.72	0.14	0.02	0.02
2013075.833	30.07	0.10	0.05654658	89.5	0	14.55	0.059	0.0208	0.1151	0.094	0.02	5.50	0.94	0.40	2.0	0.2	6.38	0.1	0.72	0.14	0.02	0.02
2013076.167	28.47	0.10	0.05853384	68.3	0	14.55	0.057	0.0177	0.0947	0.077	0.02	5.52	0.92	0.39	2.0	0.2	6.31	0.1	0.72	0.14	0.02	0.02
2013076.500	26.87	0.10	0.0587145	56.7	0	14.55	0.054	0.0151	0.0777	0.063	0.02	5.52	0.87	0.37	2.0	0.2	6.27	0.1	0.72	0.14	0.02	0.02
2013076.833	25.77	0.10	0.05853384	51.1	0	14.55	0.037	0.0129	0.0712	0.058	0.02	5.46	0.91	0.39	2.0	0.2	6.22	0.1	0.72	0.14	0.02	0.02
2013077.167	24.30	0.10	0.063231	41.4	0	14.55	0.043	0.0103	0.0504	0.040	0.02	5.30	0.86	0.37	2.0	0.2	5.93	0.1	0.72	0.14	0.02	0.02
2013077.333	23.93	0.10	0.06359232	36.6	0	14.55	0.038	0.0104	0.0533	0.043	0.02	5.35	0.86	0.37	2.0	0.2	5.82	0.1	0.72	0.14	0.02	0.02
2013077.500	23.56	0.20	0.06702486	37.0	0	14.51	0.040	0.0096	0.0469	0.037	0.02	5.46	0.88	0.38	2.0	0.2	5.82	0.1	0.72	0.14	0.02	0.02
2013078.500	31.32	0.10	0.06901212	24.9	0	14.55	0.035	0.0070	0.0316	0.025	0.02	5.45	0.90	0.39	2.0	0.2	5.06	0.1	0.72	0.14	0.02	0.02
2013079.500	45.48	0.10	0.07388994	28.4	0	14.55	0.021	0.0067	0.0363	0.030	0.02	5.25	0.84	0.36	2.0	0.2	5.13	0.1	0.72	0.14	0.02	0.02
2013080.500	40.21	0.10	0.07244466	32.8	0	14.55	0.031	0.0087	0.0446	0.036	0.02	5.57	0.89	0.38	2.0	0.2	5.09	0.1	0.72	0.14	0.02	0.02
2013081.500	26.14	0.00	0.0713607	32.0	0	14.59	0.026	0.0080	0.0421	0.034	0.02	5.44	0.88	0.38	2.0	0.2	4.75	0.1	0.72	0.14	0.02	0.02
2013082.500	19.25	1.40	0.07208334	21.7	0	14.05	0.029	0.0061	0.0277	0.022	0.02	5.09	0.79	0.34	2.0	0.2	4.52	0.1	0.72	0.14	0.02	0.02
2013083.500	15.77	1.10	0.07370928	18.3	0	14.16	0.026	0.0056	0.0260	0.020	0.02	5.10	0.79	0.34	2.0	0.2	4.13	0.1	0.72	0.14	0.02	0.02
2013084.167	14.97	0.10	0.07388994	15.8	0	14.55	0.026	0.0053	0.0243	0.019	0.02	4.99	0.79	0.34	2.0	0.2	3.90	0.1	0.72	0.14	0.02	0.02
2013084.375	14.97	0.10	0.0740706	13.5	0	14.55	0.014	0.0051	0.0280	0.023	0.02	5.01	0.76	0.33	2.0	0.2	3.65	0.1	0.72	0.14	0.02	0.02
2013084.500	14.97	0.10	0.07786446	18.0	0	14.55	0.021	0.0053	0.0267	0.021	0.02	5.04	0.80	0.34	2.0	0.2	3.67	0.1	0.72	0.14	0.02	0.02
2013085.500	14.16	5.50	0.08075502	14.1	0	12.62	0.018	0.0042	0.0202	0.016	0.02	4.77	0.76	0.32	2.0	0.2	3.11	0.1	0.72	0.14	0.02	0.02
2013086.500	23.56	6.70	0.07081872	22.5	0	12.24	0.023	0.0056	0.0274	0.022	0.02	5.28	0.86	0.37	2.0	0.2	2.88	0.1	0.72	0.14	0.02	0.02
2013087.500	51.48	6.20	0.07443192	36.7	0	12.40	0.014	0.0070	0.0414	0.034	0.02	5.67	0.92	0.40	2.0	0.2	2.65	0.1	0.72	0.14	0.02	0.02
2013088.500	44.06	8.10	0.07009608	32.2	0	11.83	0.021	0.0069	0.0376	0.031	0.02	5.72	0.92	0.39	2.0	0.2	2.86	0.1	0.72	0.14	0.02	0.02
2013089.500	37.32	7.30	0.0677475	28.9	0	12.06	0.014	0.0064	0.0378	0.031	0.02	5.65	0.92	0.39	2.0	0.2	2.64	0.1	0.72	0.14	0.02	0.02
2013090.500	26.50	8.30	0.06485694	19.8	0	11.77	0.016	0.0052	0.0280	0.023	0.02	5.11	0.81	0.35	2.0	0.2	2.29	0.1	0.72	0.14	0.02	0.02
2013091.167	23.19	1.11	0.06431496	30.1	0	14.16	0.012	0.0058	0.0346	0.029	0.02	5.10	0.82	0.35	2.0	0.2	1.90	0.1	0.72	0.14	0.02	0.02
2013091.333	22.19	0.10	0.06377298	22.2	0	14.55	0.009	0.0063	0.0394	0.033	0.02	5.08	0.82	0.35	2.0	0.2	1.75	0.1	0.72	0.14	0.02	0.02
2013091.500	21.19	2.10	0.06612156	19.7	0	13.79	0.013	0.0052	0.0300	0.025	0.02	4.64	0.74	0.32	2.0	0.2	1.70	0.1	0.72	0.14	0.02	0.02
2013092.500	17.45	2.20	0.06810882	14.1	0	13.75	0.009	0.0045	0.0266	0.022	0.02	4.45	0.72	0.31	2.0	0.2	1.26	0.1	0.72	0.14	0.02	0.02
2013093.500	14.70	2.80	0.0731673	11.5	0	13.54	0.007	0.0038	0.0228	0.019	0.02	4.14	0.66	0.28	2.0	0.2	0.53	0.1	0.72	0.14	0.02	0.02
2013094.500	12.73	4.80	0.07352862	8.2	0	12.85	0.004	0.0033	0.0213	0.018	0.02	3.97	0.63	0.27	2.0	0.2	0.20	0.1	0.72	0.14	0.02	0.02
2013095.500	11.36	8.30	0.07334796	6.5	0	11.77	0.003	0.0031	0.0202	0.017	0.02	3.80	0.62	0.27	2.0	0.2	0.09	0.1	0.72	0.14	0.02	0.02
2013096.500	10.73	4.90	0.07443192	4.6	0	12.82	0.009	0.0034	0.0193	0.016	0.02	3.63	0.60	0.26	2.0	0.2	0.13	0.1	0.72	0.14	0.02	0.02
2013097.500	9.89	13.60	0.07352862	4.6	0	10.39	0.008	0.0034	0.0197	0.016	0.02	3.41	0.57	0.24	2.0	0.2	0.02	0.1	0.72	0.14	0.02	0.02
2013098.167	9.68	1.60	0.07461258	11.2	0	13.98	0.008	0.0038	0.0228	0.019	0.02	3.28	0.54	0.23	2.0	0.2	0.10	0.1	0.72	0.14	0.02	0.02
2013098.333	9.50	6.51	0.0767805	7.9	0	12.30	0.008	0.0046	0.0276	0.023	0.02	3.25	0.54	0.23	2.0	0.2	0.15	0.1	0.72	0.14	0.02	0.02
2013098.500	9.50	8.40	0.0767805	7.6	0	11.74	0.013	0.0041	0.0216	0.017	0.02	3.50	0.57	0.24	2.0	0.2	0.06	0.1	0.72	0.14	0.02	0.02
2013099.500	9.50	8.90	0.0785871	7.5	0	11.60	0.008	0.0038	0.0226	0.019	0.02	3.16	0.54	0.23	2.0	0.2	0.01	0.1	0.72	0.14	0.02	0.02
2013100.500	9.14	7.70	0.07912908	10.1	0	11.94	0.011	0.0040	0.0222	0.018	0.02	2.95	0.51	0.22	2.0	0.2	0.01	0.1	0.72	0.14	0.02	0.02
2013101.167	34.94	4.90	0.04119048	278.4	0	12.82	0.065	0.0340	0.2036	0.170	0.02	4.31	0.97	0.41	2.0	0.2	1.38	0.1	0.72	0.14	0.02	0.02
2013101.500	287.70	2.60	0.02998956	937.9	0	13.61	0.124	0.0897	0.5610	0.471	0.02	4.25	1.26	0.54	2.0	0.2	3.83	0.1	0.72	0.14	0.02	0.02
2013101.833	381.71	2.40	0.02872494	855.8	0	13.68	0.128	0.0902	0.5624	0.472	0.02	5.24	1.39	0.60	2.0	0.2	5.11	0.1	0.72	0.14	0.02	0.02
2013102.167	450.80	3.00	0.02782164	517.6	0	13.47	0.138	0.0713	0.4260	0.355	0.02	5.41	1.39	0.60	2.0	0.2	5.63	0.1	0.72	0.14	0.02	0.02
2013102.500	503.76	5.10	0.02583438	395.0	0	12.75	0.162	0.0596	0.3327	0.273	0.02	5.06	1.17	0.50	2.0	0.2	5.72	0.1	0.72	0.14	0.02	0.02
2013102.833	528.68	5.20	0.02420844	347.6	0	12.72	0.155	0.0557	0.3096	0.254	0.02	4.78	1.12	0.48	2.0	0.2	5.78	0.1	0.72	0.14	0.02	0.02
2013103.167	530.37	4.10	0.02601504	286.3	0	13.08	0.165	0.0532	0.2872	0.234	0.02	4.61	1.07	0.46	2.0	0.2	5.94	0.1	0.72	0.14	0.02	0.02
2013103.500	472.04	6.20	0.02782164	249.0	0	12.40	0.159	0.0501	0.2686	0.218	0.02	4.76	1.07	0.46	2.0	0.2	6.22	0.1	0.72	0.14	0.02	0.02
2013103.833	420.22	4.20	0.02818296	276.0	0	13.05	0.143	0.0503	0.2781	0.228	0.02	4.74	1.06	0.45	2.0	0.2	6.16	0.1	0.72	0.14	0.02	0.02
2013104.167	391.91	1.32	0.02854428	254.1	0	14.08	0.152	0.0478	0.2557	0.208	0.02	4.73	1.04	0.44	2.0	0.2	6.24	0.1	0.72	0.14	0.02	0.02
2013104.500	375.76	5.00	0.0280023	225.2	0	12.78	0.146	0.0457	0.2441	0.198	0.02	4.77	1.06	0.45	2.0	0.2	6.32	0.1	0.72	0.14	0.02	0.02
2013104.833	357.92	4.70	0.02746032	198.9	0	12.88	0.137	0.0436	0.2344	0.191	0.02	4.66	0.98	0.42	2.0	0.2	6.46	0.1	0.72	0.14	0.02	0.02
2013105.167	334.14	5.20	0.02818296	177.2	0	12.72	0.134	0.0420	0.2248	0.183	0.02	4.54	1.01	0.43	2.0	0.2	6.47	0.1	0.72	0.14	0.02	0.02
2013105.333	306.39	8.72	0.02764098	160.8	0	11.65	0.136	0.0401	0.2108	0.171	0.02	4.74	1.04	0.44	2.0	0.2	6.91	0.1	0.72	0.14	0.02	0.02
2013105.500	286.85	16.00	0.02908626	165.3	0	9.85	0.146	0.0374	0.1868	0.149	0.02	5.18	0.98	0.42	2.0	0.2	6.54	0.1	0.72	0.14	0.02	0.02
2013105.833	232.65	14.20	0.03143484	145.5	0	10.25	0.130	0.0354	0.1807	0.145	0.02	5.32	1.02	0.44	2.0	0.2	6.73	0.1	0.72	0.14	0.02	0.02
2013106.167	178.65	11.21	0.0343254	128.4	0	10.97	0.136	0.0313	0.1493	0.118	0.02	5.50	1.00	0.43	2.0	0.2	6.86	0.1	0.72	0.14	0.02	0.02
2013106.500	120.12	10.80	0.0415518	117.4	0	11.08	0.132	0.0282	0.1299	0.102	0.02	5.65	1.03	0.44	2.0	0.2	6.96	0.1	0.72	0.14	0.02	0.02
2013107.833	108.17	8.21	0.04119048	104.1	0	11.80	0.071	0.0203	0.1054	0.085	0.02	5.36	0.93	0.40	2.0	0.2	6.72	0.1	0.72	0.14	0.02	0.02
2013108.167	110.66	7.60	0.04010652	171.6	0	11.97	0.082	0.0271	0.1472	0.120	0.02	5.34	0.94	0.40	2.0	0.2	6.27	0.1	0.72	0.14	0.02	0.02
2013108.500	104.46	20.80	0.03902256	231.5	0	8.92	0.087	0.0340	0.1927	0.159	0.02	5.20	0.97	0.41	2.0	0.2	6.16	0.1	0.72	0.14	0.02	0.02
2013108.833	94.80	15.00	0.03920322	215.6	0	10.07	0.085	0.0320	0.1793	0.147	0.02	5.21	0.96	0.41	2.0	0.2	6.43	0.1	0.72	0.14	0.02	0.02
2013109.167	87.27	14.50	0.04010652	240.7	0	10.18	0.087	0.0343	0.1945	0.160	0.02	5.21	0.94	0.40	2.0	0.2	6.29	0.1	0.72	0.14	0.02	0.02
2013109.500	81.44	5.10	0.0415518	208.0	0	12.75	0.085	0.0319	0.1795	0.148	0.02	5.28	0.95	0.41	2.0	0.2	6.33	0.1	0.72	0.14	0.02	0.02
2013109.833	81.95	4.50	0.04191312	162.3	0	12.95	0.064	0.0266	0.1532	0.127	0.02	5.12	0.94	0.40	2.0	0.2	6.21	0.1	0.72	0.14	0.02	0.02
2013110.167	86.20	2.10	0.04173246	163.4	0	13.79	0.060	0.0250	0.1437	0.119	0.02	5.18	0.92	0.39	2.0	0.2	5.99	0.1	0.72	0.14	0.02	0.02
2013110.500	80.42	3.30	0.0415518	174.6	0	13.36	0.069	0.0262	0.1476	0.121	0.02	5.15	0.96	0.41	2.0	0.2	6.14	0.1	0.72	0.14	0.02	0.02
2013110.833	70.65	2.49	0.04263576	171.1	0	13.65	0.072	0.0270	0.1520	0.125	0.02	5.10	0.88	0.38	2.0	0.2	6.26	0.1	0.72	0.14	0.02	0.02
2013111.167	62.35	0.10	0.04191312	175.2	0	14.55	0.072	0.0277	0.1566	0.129	0.02	5.22	0.91	0.39	2.0	0.2	6.56	0.1	0.72	0.14	0.02	0.02
2013111.500	56.78	4.70	0.0424551	185.0	0	12.88	0.062	0.0291	0.1712	0.142	0.02	4.99	0.86	0.37	2.0	0.2	6.54	0.1	0.72	0.14	0.02	0.02
2013111.833	53.41	2.19	0.04390038	170.1	0	13.76	0.057	0.0269	0.1587	0.132	0.02	4.90	0.85	0.36	2.0	0.2	6.61	0.1	0.72	0.14	0.02	0.02
2013112.167	47.29	0.71	0.04498434	162.1	0	14.31	0.060	0.0258	0.1491	0.123	0.02	4.82	0.83	0.36	2.0	0.2	6.28	0.1	0.72	0.14	0.02	0.02
2013112.417	41.65	9.39	0.04570698	162.7	0	11.46	0.061	0.0265	0.1534	0.127	0.02	4.92	0.88	0.38	2.0	0.2	6.50	0.1	0.72	0.14	0.02	0.02
2013112.500	41.17	10.90	0.05022348	168.8	0	11.05	0.085	0.0263	0.1402	0.114	0.02	5.00	0.91	0.39	2.0	0.2	6.45	0.1	0.72	0.14	0.02	0.02
2013113.500	28.47	17.10	0.05907582	70.5	0	9.62	0.066	0.0151	0.0721	0.057	0.02	4.79	0.81	0.35	2.0	0.2	5.94	0.1	0.72	0.14	0.02	0.02
2013114.500	26.50	3.20	0.0514881	73.3	0	13.40	0.069	0.0159	0.0759	0.060	0.02	4.44	0.76	0.33	2.0	0.2	4.74	0.1	0.72	0.14	0.02	0.02
2013114.833	62.81	4.80	0.03667398	102.7	0	12.85	0.067	0.0183	0.0932	0.075	0.02	4.77	0.82	0.35	2.0	0.2	4.32	0.1	0.72	0.14	0.02	0.02
2013115.167	143.00	4.20	0.03197682	284.2	0	13.05	0.086	0.0371	0.2147	0.178	0.02	4.80	0.97	0.41	2.0	0.2	4.66	0.1	0.72	0.14	0.02	0.02
2013115.500	179.42	7.30	0.03179616	279.5	0	12.06	0.115	0.0413	0.2292	0.188	0.02	4.93	0.96	0.41	2.0	0.2	5.47	0.1	0.72	0.14	0.02	0.02
2013115.833	153.34	7.19	0.03269946	249.2	0	12.10	0.075	0.0381	0.2270	0.189	0.02	5.40	1.02	0.44	2.0	0.2	5.73	0.1	0.72	0.14	0.02	0.02
2013116.167	132.58	0.01	0.03486738	238.5	0	14.59	0.092	0.0378	0.2166	0.179	0.02	5.41	1.01	0.43	2.0	0.2	5.83	0.1	0.72	0.14	0.02	0.02
2013116.500	120.12	9.90	0.03595134	205.4	0	11.32	0.089	0.0336	0.1887	0.155	0.02	5.27	0.95	0.41	2.0	0.2	5.84	0.1	0.72	0.14	0.02	0.02
2013116.833	103.87	7.39	0.03866124	194.9	0	12.04	0.087	0.0324	0.1815	0.149	0.02	5.35	0.96	0.41	2.0	0.2	5.94	0.1	0.72	0.14	0.02	0.02
2013117.167	88.89	3.50	0.04010652	168.2	0	13.29	0.070	0.0289	0.1660	0.137	0.02	5.68	1.01	0.43	2.0	0.2	6.19	0.1	0.72	0.14	0.02	0.02
2013117.500	75.46	16.00	0.04028718	142.7	0	9.85	0.068	0.0258	0.1455	0.120	0.02	5.58	1.03	0.44	2.0	0.2	5.96	0.1	0.72	0.14	0.02	0.02
2013117.833	63.26	11.99	0.04028718	137.4	0	10.78	0.070	0.0238	0.1302	0.106	0.02	5.51	1.00	0.43	2.0	0.2	5.91	0.1	0.72	0.14	0.02	0.02
2013118.167	52.92	8.29	0.0415518	116.3	0	11.77	0.061	0.0219	0.1221	0.100	0.02	5.55	1.00	0.43	2.0	0.2	5.82	0.1	0.72	0.14	0.02	0.02
2013118.500	46.84	10.30	0.04281642	89.5	0	11.21	0.055	0.0193	0.1068	0.087	0.02	5.45	0.95	0.41	2.0	0.2	5.53	0.1	0.72	0.14	0.02	0.02
2013119.167	56.78	11.50	0.04028718	116.8	0	10.90	0.067	0.0218	0.1179	0.096	0.02	5.09	0.94	0.40	2.0	0.2	4.83	0.1	0.72	0.14	0.02	0.02
2013119.375	67.79	12.40	0.0379386	132.9	0	10.67	0.052	0.0233	0.1359	0.113	0.02	5.66	1.01	0.43	2.0	0.2	5.23	0.1	0.72	0.14	0.02	0.02
2013119.500	72.09	15.90	0.03667398	201.3	0	9.87	0.083	0.0287	0.1579	0.129	0.02	5.83	1.09	0.47	2.0	0.2	5.58	0.1	0.72	0.14	0.02	0.02
2013119.833	78.89	13.10	0.04028718	164.1	0	10.51	0.080	0.0272	0.1486	0.121	0.02	5.87	1.08	0.46	2.0	0.2	6.14	0.1	0.72	0.14	0.02	0.02
2013120.167	75.46	12.00	0.04263576	105.7	0	10.77	0.071	0.0194	0.0992	0.080	0.02	5.99	1.04	0.45	2.0	0.2	6.57	0.1	0.72	0.14	0.02	0.02
2013120.500	74.02	18.00	0.04408104	101.6	0	9.44	0.068	0.0179	0.0904	0.072	0.02	6.00	1.02	0.44	2.0	0.2	6.61	0.1	0.72	0.14	0.02	0.02
2013120.833	72.09	13.40	0.04408104	109.8	0	10.44	0.070	0.0186	0.0939	0.075	0.02	6.02	1.03	0.44	2.0	0.2	6.79	0.1	0.72	0.14	0.02	0.02
2013121.167	69.21	10.80	0.04371972	119.5	0	11.08	0.072	0.0200	0.1032	0.083	0.02	5.89	0.99	0.42	2.0	0.2	6.66	0.1	0.72	0.14	0.02	0.02
2013121.500	63.71	10.79	0.04588764	108.9	0	11.08	0.066	0.0189	0.0982	0.079	0.02	5.49	0.94	0.40	2.0	0.2	6.37	0.1	0.72	0.14	0.02	0.02
2013122.500	41.65	10.76	0.06756684	91.0	0	11.09	0.061	0.0159	0.0800	0.064	0.02	5.14	0.88	0.38	2.0	0.2	5.47	0.1	0.72	0.14	0.02	0.02
2013123.500	28.47	10.74	0.0523914	66.1	0	11.10	0.065	0.0135	0.0612	0.048	0.02	4.99	0.86	0.37	2.0	0.2	5.11	0.1	0.72	0.14	0.02	0.02
2013124.500	21.85	10.72	0.05492064	49.5	0	11.10	0.054	0.0112	0.0507	0.039	0.02	4.85	0.83	0.36	2.0	0.2	4.83	0.1	0.72	0.14	0.02	0.02
2013125.500	17.75	10.69	0.05564328	39.4	0	11.11	0.046	0.0097	0.0444	0.035	0.02	4.64	0.78	0.33	2.0	0.2	4.44	0.1	0.72	0.14	0.02	0.02
2013126.167	16.04	10.68	0.05672724	39.3	0	11.11	0.036	0.0092	0.0459	0.037	0.02	4.53	0.76	0.33	2.0	0.2	4.10	0.1	0.72	0.14	0.02	0.02
2013126.375	15.50	10.67	0.05618526	32.5	0	11.11	0.042	0.0090	0.0416	0.033	0.02	4.51	0.76	0.32	2.0	0.2	4.12	0.1	0.72	0.14	0.02	0.02
2013126.500	15.23	10.67	0.05763054	29.5	0	11.11	0.066	0.0102	0.0381	0.028	0.02	4.48	0.76	0.33	2.0	0.2	3.98	0.1	0.72	0.14	0.02	0.02
2013127.500	13.21	7.06	0.0596178	31.4	0	12.13	0.046	0.0082	0.0342	0.026	0.02	4.02	0.68	0.29	2.0	0.2	3.16	0.1	0.72	0.14	0.02	0.02
2013128.500	11.78	7.99	0.06015978	24.4	0	11.86	0.036	0.0074	0.0335	0.026	0.02	3.73	0.65	0.28	2.0	0.2	2.54	0.1	0.72	0.14	0.02	0.02
2013129.500	10.94	10.29	0.06214704	35.2	0	11.22	0.020	0.0072	0.0400	0.033	0.02	3.27	0.58	0.25	2.0	0.2	2.07	0.1	0.72	0.14	0.02	0.02
2013130.500	10.10	7.63	0.0641343	45.6	0	11.96	0.012	0.0073	0.0446	0.037	0.02	3.26	0.59	0.25	2.0	0.2	1.87	0.1	0.72	0.14	0.02	0.02
2013131.500	10.31	6.89	0.06286968	57.2	0	12.19	0.012	0.0087	0.0541	0.045	0.02	3.25	0.61	0.26	2.0	0.2	1.77	0.1	0.72	0.14	0.02	0.02
2013132.500	12.02	5.99	0.06250836	43.2	0	12.47	0.006	0.0075	0.0492	0.042	0.02	2.52	0.49	0.21	2.0	0.2	1.36	0.1	0.72	0.14	0.02	0.02
2013133.167	15.50	4.03	0.06630222	40.4	0	13.11	0.006	0.0076	0.0500	0.042	0.02	2.42	0.47	0.20	2.0	0.2	1.31	0.1	0.72	0.14	0.02	0.02
2013133.333	15.50	3.45	0.06359232	21.3	0	13.31	0.007	0.0062	0.0399	0.034	0.02	2.45	0.47	0.20	2.0	0.2	1.44	0.1	0.72	0.14	0.02	0.02
2013133.500	15.23	3.02	0.0659409	47.1	0	13.46	0.007	0.0062	0.0399	0.034	0.02	2.45	0.46	0.20	2.0	0.2	1.64	0.1	0.72	0.14	0.02	0.02
2013134.500	13.21	5.03	0.06937344	37.9	0	12.77	0.015	0.0051	0.0282	0.023	0.02	2.63	0.47	0.20	2.0	0.2	1.49	0.1	0.72	0.14	0.02	0.02
2013135.500	10.94	7.46	0.0686508	8.5	0	12.01	0.008	0.0052	0.0316	0.026	0.02	2.70	0.49	0.21	2.0	0.2	1.36	0.1	0.72	0.14	0.02	0.02
2013136.500	9.32	7.41	0.06847014	22.4	0	12.03	0.008	0.0048	0.0298	0.025	0.02	2.68	0.49	0.21	2.0	0.2	0.93	0.1	0.72	0.14	0.02	0.02
2013137.500	8.05	6.97	0.06937344	19.9	0	12.16	0.006	0.0051	0.0324	0.027	0.02	3.50	0.62	0.27	2.0	0.2	1.30	0.1	0.72	0.14	0.02	0.02
2013138.500	7.40	8.75	0.06630222	18.0	0	11.64	0.012	0.0052	0.0301	0.025	0.02	3.40	0.58	0.25	2.0	0.2	1.36	0.1	0.72	0.14	0.02	0.02
2013139.500	6.76	8.41	0.06630222	23.0	0	11.74	0.002	0.0052	0.0354	0.030	0.02	3.07	0.56	0.24	2.0	0.2	1.16	0.1	0.72	0.14	0.02	0.02
2013140.167	6.29	11.11	0.0677475	29.7	0	11.00	0.002	0.0060	0.0412	0.035	0.02	3.06	0.55	0.23	2.0	0.2	0.71	0.1	0.72	0.14	0.02	0.02
2013140.375	6.29	10.98	0.06738618	15.0	0	11.03	0.003	0.0049	0.0329	0.028	0.02	3.04	0.56	0.24	2.0	0.2	0.69	0.1	0.72	0.14	0.02	0.02
2013140.500	6.29	10.80	0.0686508	44.1	0	11.08	0.015	0.0046	0.0243	0.020	0.02	3.03	0.54	0.23	2.0	0.2	0.67	0.1	0.72	0.14	0.02	0.02
2013141.500	5.86	11.08	0.06973476	43.8	0	11.01	0.015	0.0044	0.0229	0.018	0.02	2.67	0.49	0.21	2.0	0.2	0.66	0.1	0.72	0.14	0.02	0.02
2013142.500	5.72	12.68	0.0713607	30.3	0	10.61	0.013	0.0040	0.0209	0.017	0.02	2.23	0.43	0.18	2.0	0.2	0.55	0.1	0.72	0.14	0.02	0.02
2013143.500	5.44	12.44	0.07244466	24.8	0	10.67	0.008	0.0034	0.0194	0.016	0.02	2.16	0.42	0.18	2.0	0.2	0.85	0.1	0.72	0.14	0.02	0.02
2013144.500	5.72	4.74	0.06991542	15.7	0	12.87	0.014	0.0036	0.0180	0.014	0.02	2.11	0.42	0.18	2.0	0.2	1.07	0.1	0.72	0.14	0.02	0.02
